Country,Satellite Altimetry Year,Satellite Altimetry
Russia,2016.3334,-17.837824
Russia,2016.4166,-5.578804
Russia,2016.5,10.227042
Russia,2016.5834,48.294324
Russia,2016.6666,65.3532
Russia,2016.75,49.653184
Russia,2016.8334,27.774962
Russia,2016.9166,50.73058
Russia,2017,17.88597
Russia,2017.0834,3.562763
Russia,2017.1666,-20.697689
Russia,2017.25,-28.138015
Russia,2017.3334,-40.678497
Russia,2017.4166,-24.89319
Russia,2017.5,2.286632
Russia,2017.5834,21.077203
Russia,2017.6666,22.909436
Russia,2017.75,25.084555
Russia,2017.8334,-1.696339
Russia,2017.9166,-14.635526
Russia,2018,-23.446612
Russia,2018.0834,10.687842
Russia,2018.1666,-51.41259
Russia,2018.25,-52.870158
Russia,2018.3334,-38.889717
Russia,2018.4166,-19.818846
Russia,2018.5,13.517892
Russia,2018.5834,26.825132
Russia,2018.6666,32.8022
Russia,2018.75,59.320096
Russia,2018.8334,49.08203
Russia,2018.9166,4.428669
Russia,2019,-13.310917
Russia,2019.0834,-19.267002
Russia,2019.1666,-33.544682
Russia,2019.25,-46.1929
Russia,2019.3334,-65.03298
Russia,2019.4166,-39.10647
Russia,2019.5,-3.260854
Russia,2019.5834,0.400284
Russia,2019.6666,17.272994
Russia,2019.75,19.588828
Russia,2019.8334,-21.939926
Russia,2019.9166,-22.799466
Russia,2020,21.84648
Russia,2020.0834,-20.78974
Russia,2020.1666,-32.140303
Russia,2020.25,-53.413764
Russia,2020.3334,-33.561703
Russia,2020.4166,-19.966086
Russia,2020.5,-23.40313
Russia,2020.5834,1.292745
Russia,2020.6666,25.634222
Russia,2020.75,15.514001
Russia,2020.8334,20.701133
Russia,2020.9166,-33.09828
Russia,2021,-53.54186
Russia,2021.0834,-28.03155
Russia,2021.1666,-44.143096
Russia,2021.25,-38.727093
Russia,2021.3334,-57.34564
Russia,2021.4166,-29.403495
Russia,2021.5,-3.553739
Russia,2021.5834,18.748384
Russia,2021.6666,25.878511
Russia,2021.75,3.024444
Russia,2021.8334,13.669088
Russia,2021.9166,-10.249931
Russia,2022,0.776543
Russia,2022.0834,-8.430173
Russia,2022.1666,-21.680301
Russia,2022.25,-51.205195
Russia,2022.3334,-41.304972
Russia,2022.4166,-30.82725
Russia,2022.5,-2.423636
Russia,2022.5834,7.80058
Russia,2022.6666,5.573078
Russia,2022.75,42.898897
Russia,2022.8334,40.68259
Russia,2022.9166,-2.940641
Russia,2023,12.587137
Russia,2023.0834,-8.46934
Russia,2023.1666,-37.615415
Russia,2023.25,-49.95356
Russia,2023.3334,-19.249259
Russia,2023.4166,-14.583703
Russia,2023.5,-1.877157
Russia,2023.5834,32.02148
Russia,2023.6666,47.74137
Russia,2023.75,33.674832
Russia,2023.8334,29.35885
Russia,2023.9166,-1.723947
Russia,2024,17.188927
Russia,2024.0834,-17.253852
Russia,2024.1666,-18.970558
Russia,2024.25,-36.43776
Russia,2024.3334,-30.155566
Russia,2024.4166,-21.582156
Russia,2024.5,16.696773
Russia,2024.5834,32.73879
Russia,2024.6666,16.819388
Russia,2024.75,19.878954
Russia,2024.8334,21.437222
Russia,2024.9166,18.801913
Saudi Arabia,1992.0834,
Saudi Arabia,1992.1666,
Saudi Arabia,1992.25,
Saudi Arabia,1992.3334,
Saudi Arabia,1992.4166,
Saudi Arabia,1992.5,
Saudi Arabia,1992.5834,
Saudi Arabia,1992.6666,
Saudi Arabia,1992.75,-48.768885
Saudi Arabia,1992.8334,80.683395
Saudi Arabia,1992.9166,99.814974
Saudi Arabia,1993,41.035622
Saudi Arabia,1993.0834,-25.089987
Saudi Arabia,1993.1666,22.984523
Saudi Arabia,1993.25,35.611115
Saudi Arabia,1993.3334,-22.469442
Saudi Arabia,1993.4166,-117.38518
Saudi Arabia,1993.5,-136.50751
Saudi Arabia,1993.5834,-189.32457
Saudi Arabia,1993.6666,-144.79005
Saudi Arabia,1993.75,-8.281596
Saudi Arabia,1993.8334,67.6006
Saudi Arabia,1993.9166,130.08982
Saudi Arabia,1994,134.72818
Saudi Arabia,1994.0834,16.248416
Saudi Arabia,1994.1666,21.564068
Saudi Arabia,1994.25,42.630244
Saudi Arabia,1994.3334,-37.556812
Saudi Arabia,1994.4166,-158.92941
Saudi Arabia,1994.5,-183.605
Saudi Arabia,1994.5834,-165.05313
Saudi Arabia,1994.6666,-121.99624
Saudi Arabia,1994.75,55.412225
Saudi Arabia,1994.8334,110.66788
Saudi Arabia,1994.9166,27.28942
Saudi Arabia,1995,96.70737
Saudi Arabia,1995.0834,-19.697474
Saudi Arabia,1995.1666,26.006041
Saudi Arabia,1995.25,40.950097
Saudi Arabia,1995.3334,-31.16168
Saudi Arabia,1995.4166,-75.36257
Saudi Arabia,1995.5,-146.3011
Saudi Arabia,1995.5834,-155.95542
Saudi Arabia,1995.6666,-130.7198
Saudi Arabia,1995.75,-60.192563
Saudi Arabia,1995.8334,37.155624
Saudi Arabia,1995.9166,113.09916
Saudi Arabia,1996,109.8919
Saudi Arabia,1996.0834,102.17721
Saudi Arabia,1996.1666,3.267033
Saudi Arabia,1996.25,-2.319983
Saudi Arabia,1996.3334,-13.601372
Saudi Arabia,1996.4166,-133.43738
Saudi Arabia,1996.5,-169.79042
Saudi Arabia,1996.5834,-172.84346
Saudi Arabia,1996.6666,-121.20417
Saudi Arabia,1996.75,-28.220445
Saudi Arabia,1996.8334,106.784046
Saudi Arabia,1996.9166,115.26771
Saudi Arabia,1997,122.39081
Saudi Arabia,1997.0834,-52.1715
Saudi Arabia,1997.1666,-52.359413
Saudi Arabia,1997.25,-32.057997
Saudi Arabia,1997.3334,-36.67985
Saudi Arabia,1997.4166,-43.426137
Saudi Arabia,1997.5,-151.13378
Saudi Arabia,1997.5834,-176.42923
Saudi Arabia,1997.6666,-76.98232
Saudi Arabia,1997.75,63.63308
Saudi Arabia,1997.8334,119.761355
Saudi Arabia,1997.9166,92.00841
Saudi Arabia,1998,-29.625168
Saudi Arabia,1998.0834,-2.993487
Saudi Arabia,1998.1666,6.617088
Saudi Arabia,1998.25,33.57317
Saudi Arabia,1998.3334,-43.266334
Saudi Arabia,1998.4166,-140.135
Saudi Arabia,1998.5,-137.15231
Saudi Arabia,1998.5834,-111.76593
Saudi Arabia,1998.6666,-115.14488
Saudi Arabia,1998.75,-62.510714
Saudi Arabia,1998.8334,57.79627
Saudi Arabia,1998.9166,86.32069
Saudi Arabia,1999,144.18592
Saudi Arabia,1999.0834,142.00951
Saudi Arabia,1999.1666,2.758169
Saudi Arabia,1999.25,-37.562847
Saudi Arabia,1999.3334,-77.538885
Saudi Arabia,1999.4166,-117.629476
Saudi Arabia,1999.5,-173.82325
Saudi Arabia,1999.5834,-158.84802
Saudi Arabia,1999.6666,-159.88971
Saudi Arabia,1999.75,-78.253716
Saudi Arabia,1999.8334,13.243121
Saudi Arabia,1999.9166,111.569524
Saudi Arabia,2000,87.642536
Saudi Arabia,2000.0834,-46.821654
Saudi Arabia,2000.1666,-58.195263
Saudi Arabia,2000.25,-55.264484
Saudi Arabia,2000.3334,-86.83152
Saudi Arabia,2000.4166,-135.07667
Saudi Arabia,2000.5,-148.43829
Saudi Arabia,2000.5834,-182.08043
Saudi Arabia,2000.6666,-151.96571
Saudi Arabia,2000.75,-87.25157
Saudi Arabia,2000.8334,49.610022
Saudi Arabia,2000.9166,38.08212
Saudi Arabia,2001,20.236727
Saudi Arabia,2001.0834,-37.259676
Saudi Arabia,2001.1666,37.694972
Saudi Arabia,2001.25,6.126973
Saudi Arabia,2001.3334,-48.594765
Saudi Arabia,2001.4166,-132.51527
Saudi Arabia,2001.5,-152.15638
Saudi Arabia,2001.5834,-150.72997
Saudi Arabia,2001.6666,-106.346644
Saudi Arabia,2001.75,-56.85603
Saudi Arabia,2001.8334,32.89044
Saudi Arabia,2001.9166,142.97254
Saudi Arabia,2002,43.625787
Saudi Arabia,2002.0834,102.85206
Saudi Arabia,2002.1666,91.30685
Saudi Arabia,2002.25,30.034214
Saudi Arabia,2002.3334,-81.87087
Saudi Arabia,2002.4166,-120.12265
Saudi Arabia,2002.5,-116.60209
Saudi Arabia,2002.5834,-148.27219
Saudi Arabia,2002.6666,-119.510256
Saudi Arabia,2002.75,28.904386
Saudi Arabia,2002.8334,36.460243
Saudi Arabia,2002.9166,44.908784
Saudi Arabia,2003,86.76366
Saudi Arabia,2003.0834,19.028282
Saudi Arabia,2003.1666,-18.77974
Saudi Arabia,2003.25,29.774807
Saudi Arabia,2003.3334,-0.721286
Saudi Arabia,2003.4166,-88.36282
Saudi Arabia,2003.5,-150.60954
Saudi Arabia,2003.5834,-135.24036
Saudi Arabia,2003.6666,-127.07694
Saudi Arabia,2003.75,-16.828476
Saudi Arabia,2003.8334,95.05548
Saudi Arabia,2003.9166,139.8089
Saudi Arabia,2004,139.55964
Saudi Arabia,2004.0834,40.322293
Saudi Arabia,2004.1666,15.948918
Saudi Arabia,2004.25,22.24626
Saudi Arabia,2004.3334,-53.17813
Saudi Arabia,2004.4166,-89.15901
Saudi Arabia,2004.5,-126.86542
Saudi Arabia,2004.5834,-180.05562
Saudi Arabia,2004.6666,-127.7136
Saudi Arabia,2004.75,-6.794246
Saudi Arabia,2004.8334,125.17829
Saudi Arabia,2004.9166,122.73861
Saudi Arabia,2005,24.60027
Saudi Arabia,2005.0834,76.44149
Saudi Arabia,2005.1666,17.632766
Saudi Arabia,2005.25,51.323157
Saudi Arabia,2005.3334,-3.505512
Saudi Arabia,2005.4166,-100.339
Saudi Arabia,2005.5,-162.411
Saudi Arabia,2005.5834,-125.4633
Saudi Arabia,2005.6666,-140.96083
Saudi Arabia,2005.75,-45.458704
Saudi Arabia,2005.8334,19.708952
Saudi Arabia,2005.9166,182.83933
Saudi Arabia,2006,132.90548
Saudi Arabia,2006.0834,100.4585
Saudi Arabia,2006.1666,52.106578
Saudi Arabia,2006.25,23.255328
Saudi Arabia,2006.3334,-37.953306
Saudi Arabia,2006.4166,-61.996162
Saudi Arabia,2006.5,-137.33132
Saudi Arabia,2006.5834,-130.06242
Saudi Arabia,2006.6666,-113.30198
Saudi Arabia,2006.75,33.7341
Saudi Arabia,2006.8334,8.571772
Saudi Arabia,2006.9166,38.693454
Saudi Arabia,2007,60.26841
Saudi Arabia,2007.0834,27.583517
Saudi Arabia,2007.1666,3.448989
Saudi Arabia,2007.25,26.123982
Saudi Arabia,2007.3334,21.24823
Saudi Arabia,2007.4166,-73.007256
Saudi Arabia,2007.5,-128.22525
Saudi Arabia,2007.5834,-148.5426
Saudi Arabia,2007.6666,-136.18019
Saudi Arabia,2007.75,23.234706
Saudi Arabia,2007.8334,53.942
Saudi Arabia,2007.9166,119.01608
Saudi Arabia,2008,120.52398
Saudi Arabia,2008.0834,78.14561
Saudi Arabia,2008.1666,80.09042
Saudi Arabia,2008.25,50.128076
Saudi Arabia,2008.3334,28.352758
Saudi Arabia,2008.4166,-68.2487
Saudi Arabia,2008.5,-89.159645
Saudi Arabia,2008.5834,-94.006106
Saudi Arabia,2008.6666,-40.948346
Saudi Arabia,2008.75,2.713751
Saudi Arabia,2008.8334,133.89197
Saudi Arabia,2008.9166,169.6845
Saudi Arabia,2009,147.23739
Saudi Arabia,2009.0834,137.29618
Saudi Arabia,2009.1666,73.11465
Saudi Arabia,2009.25,82.88549
Saudi Arabia,2009.3334,13.69921
Saudi Arabia,2009.4166,-3.589973
Saudi Arabia,2009.5,-86.63461
Saudi Arabia,2009.5834,-106.81749
Saudi Arabia,2009.6666,-88.90489
Saudi Arabia,2009.75,20.288888
Saudi Arabia,2009.8334,139.12223
Saudi Arabia,2009.9166,134.85849
Saudi Arabia,2010,172.7335
Saudi Arabia,2010.0834,166.56774
Saudi Arabia,2010.1666,102.389544
Saudi Arabia,2010.25,81.43435
Saudi Arabia,2010.3334,63.790984
Saudi Arabia,2010.4166,-16.180215
Saudi Arabia,2010.5,-71.339875
Saudi Arabia,2010.5834,-57.231024
Saudi Arabia,2010.6666,-38.498636
Saudi Arabia,2010.75,51.469773
Saudi Arabia,2010.8334,200.5286
Saudi Arabia,2010.9166,168.09562
Saudi Arabia,2011,181.52142
Saudi Arabia,2011.0834,83.64991
Saudi Arabia,2011.1666,76.76718
Saudi Arabia,2011.25,75.11563
Saudi Arabia,2011.3334,17.706111
Saudi Arabia,2011.4166,-68.75754
Saudi Arabia,2011.5,-100.256294
Saudi Arabia,2011.5834,-105.459854
Saudi Arabia,2011.6666,-88.4201
Saudi Arabia,2011.75,5.625356
Saudi Arabia,2011.8334,68.01122
Saudi Arabia,2011.9166,99.392235
Saudi Arabia,2012,77.49558
Saudi Arabia,2012.0834,162.51996
Saudi Arabia,2012.1666,40.912677
Saudi Arabia,2012.25,115.0161
Saudi Arabia,2012.3334,80.35829
Saudi Arabia,2012.4166,-44.630352
Saudi Arabia,2012.5,-66.86846
Saudi Arabia,2012.5834,-93.89351
Saudi Arabia,2012.6666,-60.46548
Saudi Arabia,2012.75,100.21738
Saudi Arabia,2012.8334,151.74195
Saudi Arabia,2012.9166,164.04605
Saudi Arabia,2013,102.859795
Saudi Arabia,2013.0834,176.78118
Saudi Arabia,2013.1666,156.54819
Saudi Arabia,2013.25,65.3027
Saudi Arabia,2013.3334,55.989906
Saudi Arabia,2013.4166,-66.97443
Saudi Arabia,2013.5,-96.00279
Saudi Arabia,2013.5834,-93.31903
Saudi Arabia,2013.6666,-98.696984
Saudi Arabia,2013.75,21.019803
Saudi Arabia,2013.8334,163.93703
Saudi Arabia,2013.9166,153.13834
Saudi Arabia,2014,202.77333
Saudi Arabia,2014.0834,119.63592
Saudi Arabia,2014.1666,161.97886
Saudi Arabia,2014.25,110.40854
Saudi Arabia,2014.3334,31.529702
Saudi Arabia,2014.4166,-31.758837
Saudi Arabia,2014.5,-88.62761
Saudi Arabia,2014.5834,-65.674566
Saudi Arabia,2014.6666,-85.1868
Saudi Arabia,2014.75,20.279896
Saudi Arabia,2014.8334,132.95478
Saudi Arabia,2014.9166,165.26347
Saudi Arabia,2015,83.52596
Saudi Arabia,2015.0834,177.44754
Saudi Arabia,2015.1666,165.25857
Saudi Arabia,2015.25,63.04266
Saudi Arabia,2015.3334,102.16043
Saudi Arabia,2015.4166,-18.879944
Saudi Arabia,2015.5,-60.67017
Saudi Arabia,2015.5834,-24.398973
Saudi Arabia,2015.6666,29.394029
Saudi Arabia,2015.75,124.96442
Saudi Arabia,2015.8334,189.0606
Saudi Arabia,2015.9166,138.43669
Saudi Arabia,2016,184.01834
Saudi Arabia,2016.0834,145.23906
Saudi Arabia,2016.1666,155.55412
Saudi Arabia,2016.25,164.34333
Saudi Arabia,2016.3334,43.355223
Saudi Arabia,2016.4166,18.711036
Saudi Arabia,2016.5,-12.532437
Saudi Arabia,2016.5834,-49.036838
Saudi Arabia,2016.6666,-48.42601
Saudi Arabia,2016.75,40.714864
Saudi Arabia,2016.8334,190.62254
Saudi Arabia,2016.9166,125.02754
Saudi Arabia,2017,132.7401
Saudi Arabia,2017.0834,146.69119
Saudi Arabia,2017.1666,110.90899
Saudi Arabia,2017.25,99.223144
Saudi Arabia,2017.3334,63.28278
Saudi Arabia,2017.4166,-14.970653
Saudi Arabia,2017.5,-31.491216
Saudi Arabia,2017.5834,-83.15866
Saudi Arabia,2017.6666,-49.617235
Saudi Arabia,2017.75,19.070242
Saudi Arabia,2017.8334,180.55178
Saudi Arabia,2017.9166,163.39745
Saudi Arabia,2018,98.83065
Saudi Arabia,2018.0834,177.37658
Saudi Arabia,2018.1666,110.23328
Saudi Arabia,2018.25,104.55734
Saudi Arabia,2018.3334,91.61703
Saudi Arabia,2018.4166,-27.45621
Saudi Arabia,2018.5,-96.05992
Saudi Arabia,2018.5834,-118.73923
Saudi Arabia,2018.6666,-9.292122
Saudi Arabia,2018.75,92.55193
Saudi Arabia,2018.8334,148.95655
Saudi Arabia,2018.9166,149.2024
Saudi Arabia,2019,165.00415
Saudi Arabia,2019.0834,141.63469
Saudi Arabia,2019.1666,79.224385
Saudi Arabia,2019.25,82.69864
Saudi Arabia,2019.3334,133.35969
Saudi Arabia,2019.4166,13.942949
Saudi Arabia,2019.5,-42.248055
Saudi Arabia,2019.5834,-83.73784
Saudi Arabia,2019.6666,-10.028288
Saudi Arabia,2019.75,147.74638
Saudi Arabia,2019.8334,248.05048
Saudi Arabia,2019.9166,206.0966
Saudi Arabia,2020,74.41566
Saudi Arabia,2020.0834,70.620894
Saudi Arabia,2020.1666,129.01162
Saudi Arabia,2020.25,124.60824
Saudi Arabia,2020.3334,58.32272
Saudi Arabia,2020.4166,18.262047
Saudi Arabia,2020.5,4.718047
Saudi Arabia,2020.5834,-11.847251
Saudi Arabia,2020.6666,28.859943
Saudi Arabia,2020.75,83.799236
Saudi Arabia,2020.8334,208.8357
Saudi Arabia,2020.9166,226.32013
Saudi Arabia,2021,269.2502
Saudi Arabia,2021.0834,149.08016
Saudi Arabia,2021.1666,169.2578
Saudi Arabia,2021.25,132.41217
Saudi Arabia,2021.3334,137.09714
Saudi Arabia,2021.4166,21.400526
Saudi Arabia,2021.5,6.120442
Saudi Arabia,2021.5834,15.021355
Saudi Arabia,2021.6666,-51.982928
Saudi Arabia,2021.75,78.33245
Saudi Arabia,2021.8334,161.70584
Saudi Arabia,2021.9166,286.04048
Saudi Arabia,2022,159.27516
Saudi Arabia,2022.0834,111.699834
Saudi Arabia,2022.1666,87.85705
Saudi Arabia,2022.25,125.99298
Saudi Arabia,2022.3334,-26.437923
Saudi Arabia,2022.4166,16.832363
Saudi Arabia,2022.5,-52.755084
Saudi Arabia,2022.5834,-15.829079
Saudi Arabia,2022.6666,-32.021936
Saudi Arabia,2022.75,97.1044
Saudi Arabia,2022.8334,162.67557
Saudi Arabia,2022.9166,213.12489
Saudi Arabia,2023,233.96827
Saudi Arabia,2023.0834,161.80816
Saudi Arabia,2023.1666,138.40209
Saudi Arabia,2023.25,141.08914
Saudi Arabia,2023.3334,126.87097
Saudi Arabia,2023.4166,52.03105
Saudi Arabia,2023.5,-31.203343
Saudi Arabia,2023.5834,-29.57379
Saudi Arabia,2023.6666,-6.030681
Saudi Arabia,2023.75,118.02569
Saudi Arabia,2023.8334,187.74879
Saudi Arabia,2023.9166,208.85488
Saudi Arabia,2024,164.43485
Saudi Arabia,2024.0834,92.56977
Saudi Arabia,2024.1666,156.18396
Saudi Arabia,2024.25,146.01777
Saudi Arabia,2024.3334,90.31509
Saudi Arabia,2024.4166,51.124282
Saudi Arabia,2024.5,-8.901459
Saudi Arabia,2024.5834,-32.10877
Saudi Arabia,2024.6666,-33.378385
Saudi Arabia,2024.75,44.120487
Saudi Arabia,2024.8334,135.74491
Saudi Arabia,2024.9166,139.41224
Singapore,1992.0834,
Singapore,1992.1666,
Singapore,1992.25,
Singapore,1992.3334,
Singapore,1992.4166,
Singapore,1992.5,
Singapore,1992.5834,
Singapore,1992.6666,
Singapore,1992.75,96.64247
Singapore,1992.8334,-36.638986
Singapore,1992.9166,83.37303
Singapore,1993,-0.727324
Singapore,1993.0834,-137.79633
Singapore,1993.1666,-77.57177
Singapore,1993.25,-115.65108
Singapore,1993.3334,-48.171066
Singapore,1993.4166,-16.783817
Singapore,1993.5,-27.12064
Singapore,1993.5834,-17.12672
Singapore,1993.6666,107.34816
Singapore,1993.75,26.254496
Singapore,1993.8334,28.387357
Singapore,1993.9166,45.27855
Singapore,1994,89.23227
Singapore,1994.0834,-114.649415
Singapore,1994.1666,-6.687676
Singapore,1994.25,-69.71521
Singapore,1994.3334,-99.74323
Singapore,1994.4166,-106.27745
Singapore,1994.5,-34.760453
Singapore,1994.5834,-67.359485
Singapore,1994.6666,-189.21627
Singapore,1994.75,-52.584577
Singapore,1994.8334,-67.540996
Singapore,1994.9166,120.478295
Singapore,1995,-53.136796
Singapore,1995.0834,-31.078989
Singapore,1995.1666,-146.7907
Singapore,1995.25,-5.423523
Singapore,1995.3334,-103.05675
Singapore,1995.4166,-45.713834
Singapore,1995.5,-41.29622
Singapore,1995.5834,-104.77488
Singapore,1995.6666,-137.09538
Singapore,1995.75,-35.737563
Singapore,1995.8334,188.191
Singapore,1995.9166,75.6858
Singapore,1996,-101.504
Singapore,1996.0834,-107.10241
Singapore,1996.1666,-242.2085
Singapore,1996.25,-83.73491
Singapore,1996.3334,-40.34508
Singapore,1996.4166,-89.66992
Singapore,1996.5,0.531674
Singapore,1996.5834,-77.95198
Singapore,1996.6666,-119.77044
Singapore,1996.75,89.90097
Singapore,1996.8334,144.42712
Singapore,1996.9166,142.08211
Singapore,1997,-54.601714
Singapore,1997.0834,29.660502
Singapore,1997.1666,-78.276634
Singapore,1997.25,-205.19093
Singapore,1997.3334,-55.790573
Singapore,1997.4166,-7.066766
Singapore,1997.5,-146.2698
Singapore,1997.5834,-126.33847
Singapore,1997.6666,-117.42653
Singapore,1997.75,-90.37359
Singapore,1997.8334,-94.524145
Singapore,1997.9166,-159.99869
Singapore,1998,-69.40682
Singapore,1998.0834,-139.11794
Singapore,1998.1666,-71.24098
Singapore,1998.25,-85.50542
Singapore,1998.3334,-120.615676
Singapore,1998.4166,-6.574518
Singapore,1998.5,-43.138888
Singapore,1998.5834,-33.216264
Singapore,1998.6666,-21.113409
Singapore,1998.75,-59.12515
Singapore,1998.8334,-3.517106
Singapore,1998.9166,34.91921
Singapore,1999,53.51247
Singapore,1999.0834,-0.588688
Singapore,1999.1666,-9.734404
Singapore,1999.25,104.410075
Singapore,1999.3334,-171.54862
Singapore,1999.4166,-58.417354
Singapore,1999.5,-85.27487
Singapore,1999.5834,-48.490304
Singapore,1999.6666,-53.452153
Singapore,1999.75,231.4698
Singapore,1999.8334,198.07771
Singapore,1999.9166,53.445544
Singapore,2000,58.962204
Singapore,2000.0834,-17.088274
Singapore,2000.1666,58.760952
Singapore,2000.25,3.803091
Singapore,2000.3334,65.12078
Singapore,2000.4166,-49.167816
Singapore,2000.5,15.656592
Singapore,2000.5834,19.200156
Singapore,2000.6666,15.203371
Singapore,2000.75,68.49472
Singapore,2000.8334,130.17078
Singapore,2000.9166,130.0386
Singapore,2001,2.924696
Singapore,2001.0834,26.494687
Singapore,2001.1666,-9.333051
Singapore,2001.25,-176.35792
Singapore,2001.3334,12.121603
Singapore,2001.4166,-0.585329
Singapore,2001.5,23.58067
Singapore,2001.5834,-27.735896
Singapore,2001.6666,-39.31969
Singapore,2001.75,76.37132
Singapore,2001.8334,42.22453
Singapore,2001.9166,16.727194
Singapore,2002,-55.619515
Singapore,2002.0834,-117.01791
Singapore,2002.1666,-213.7174
Singapore,2002.25,-125.31215
Singapore,2002.3334,1.543411
Singapore,2002.4166,-10.622495
Singapore,2002.5,-0.402589
Singapore,2002.5834,-7.698665
Singapore,2002.6666,-52.256495
Singapore,2002.75,-46.76458
Singapore,2002.8334,-21.643125
Singapore,2002.9166,-24.118537
Singapore,2003,28.731009
Singapore,2003.0834,-113.40296
Singapore,2003.1666,-4.746941
Singapore,2003.25,-162.12478
Singapore,2003.3334,-26.710123
Singapore,2003.4166,-111.23086
Singapore,2003.5,-135.33016
Singapore,2003.5834,26.159074
Singapore,2003.6666,28.864086
Singapore,2003.75,102.96833
Singapore,2003.8334,23.89043
Singapore,2003.9166,2.929186
Singapore,2004,-185.19679
Singapore,2004.0834,-162.19717
Singapore,2004.1666,-108.33288
Singapore,2004.25,-129.82891
Singapore,2004.3334,28.268412
Singapore,2004.4166,96.89837
Singapore,2004.5,-89.21966
Singapore,2004.5834,33.937853
Singapore,2004.6666,32.105967
Singapore,2004.75,-18.15952
Singapore,2004.8334,18.823171
Singapore,2004.9166,25.46033
Singapore,2005,-43.758422
Singapore,2005.0834,-53.705946
Singapore,2005.1666,-52.701656
Singapore,2005.25,-97.75069
Singapore,2005.3334,-104.602456
Singapore,2005.4166,33.12763
Singapore,2005.5,-106.78497
Singapore,2005.5834,11.281356
Singapore,2005.6666,15.394779
Singapore,2005.75,55.274148
Singapore,2005.8334,75.1643
Singapore,2005.9166,182.57126
Singapore,2006,51.573846
Singapore,2006.0834,-170.73233
Singapore,2006.1666,-69.73848
Singapore,2006.25,2.459125
Singapore,2006.3334,-31.94518
Singapore,2006.4166,50.634444
Singapore,2006.5,30.033993
Singapore,2006.5834,-99.27677
Singapore,2006.6666,-91.348484
Singapore,2006.75,-118.33514
Singapore,2006.8334,-81.8358
Singapore,2006.9166,-57.83187
Singapore,2007,113.46376
Singapore,2007.0834,-176.90639
Singapore,2007.1666,-71.44628
Singapore,2007.25,-56.774035
Singapore,2007.3334,-11.073862
Singapore,2007.4166,-182.57293
Singapore,2007.5,0.711451
Singapore,2007.5834,-74.07328
Singapore,2007.6666,-93.4107
Singapore,2007.75,52.41693
Singapore,2007.8334,140.21388
Singapore,2007.9166,49.979962
Singapore,2008,53.06171
Singapore,2008.0834,103.85263
Singapore,2008.1666,-22.356335
Singapore,2008.25,14.696623
Singapore,2008.3334,49.882904
Singapore,2008.4166,-87.95077
Singapore,2008.5,-8.644368
Singapore,2008.5834,-77.429295
Singapore,2008.6666,85.9699
Singapore,2008.75,127.15583
Singapore,2008.8334,199.4635
Singapore,2008.9166,150.48136
Singapore,2009,114.522114
Singapore,2009.0834,-4.957419
Singapore,2009.1666,-68.160266
Singapore,2009.25,17.968556
Singapore,2009.3334,111.5482
Singapore,2009.4166,45.174196
Singapore,2009.5,-83.15122
Singapore,2009.5834,-63.2596
Singapore,2009.6666,100.737765
Singapore,2009.75,66.92799
Singapore,2009.8334,154.45784
Singapore,2009.9166,71.00782
Singapore,2010,27.79022
Singapore,2010.0834,-36.96252
Singapore,2010.1666,-203.37176
Singapore,2010.25,-49.336966
Singapore,2010.3334,90.99048
Singapore,2010.4166,40.871784
Singapore,2010.5,-19.978313
Singapore,2010.5834,89.064546
Singapore,2010.6666,52.627064
Singapore,2010.75,205.40798
Singapore,2010.8334,128.37361
Singapore,2010.9166,331.23043
Singapore,2011,172.15165
Singapore,2011.0834,33.613294
Singapore,2011.1666,-13.315162
Singapore,2011.25,-16.554736
Singapore,2011.3334,87.701306
Singapore,2011.4166,13.870169
Singapore,2011.5,33.60907
Singapore,2011.5834,-7.28428
Singapore,2011.6666,-116.075836
Singapore,2011.75,32.436963
Singapore,2011.8334,118.09359
Singapore,2011.9166,158.52505
Singapore,2012,177.32759
Singapore,2012.0834,-6.67172
Singapore,2012.1666,45.77422
Singapore,2012.25,131.91544
Singapore,2012.3334,103.84916
Singapore,2012.4166,59.745397
Singapore,2012.5,69.42338
Singapore,2012.5834,40.997185
Singapore,2012.6666,9.471476
Singapore,2012.75,148.28862
Singapore,2012.8334,92.4379
Singapore,2012.9166,104.98476
Singapore,2013,151.04473
Singapore,2013.0834,81.817746
Singapore,2013.1666,-51.538177
Singapore,2013.25,74.716054
Singapore,2013.3334,92.368655
Singapore,2013.4166,29.480524
Singapore,2013.5,-24.169592
Singapore,2013.5834,-10.70615
Singapore,2013.6666,47.809377
Singapore,2013.75,68.60248
Singapore,2013.8334,98.41928
Singapore,2013.9166,191.59523
Singapore,2014,-1.812074
Singapore,2014.0834,31.749174
Singapore,2014.1666,20.93655
Singapore,2014.25,-99.91115
Singapore,2014.3334,86.1334
Singapore,2014.4166,116.691604
Singapore,2014.5,-47.66836
Singapore,2014.5834,-5.821308
Singapore,2014.6666,-43.135013
Singapore,2014.75,66.216335
Singapore,2014.8334,66.66821
Singapore,2014.9166,321.6175
Singapore,2015,108.02544
Singapore,2015.0834,-21.757398
Singapore,2015.1666,50.826505
Singapore,2015.25,-7.844117
Singapore,2015.3334,39.639484
Singapore,2015.4166,55.44031
Singapore,2015.5,23.778312
Singapore,2015.5834,-45.481164
Singapore,2015.6666,2.104554
Singapore,2015.75,10.966554
Singapore,2015.8334,1.332754
Singapore,2015.9166,216.51283
Singapore,2016,108.74856
